,start,exposure_id,player_id,game_id,is_treatment_condition,is_spoke,is_link_or_spur,is_prompt,is_in_leads,is_in_deads,n_exposures,n_existing_leads,in_startup,in_peak,in_tail,in_close,n_rim_connections,n_triangle_paths,n_shared_edges,is_link,is_spur,is_exposed_t0,is_held_t0,stop,adopt_event,forget_event,is_caveman_game
623153,94.631,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,8,0,1,0,0,0.0,0,0,0,0,0,0,98.946,0,0,0
676193,98.946,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,0.0,0,0,0,0,0,0,103.112,0,0,0
701153,103.112,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,0.0,0,1,0,0,0,0,103.876,0,0,0
713633,103.876,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,10,0,1,0,0,0.0,0,1,0,0,0,0,127.254,0,0,0
888353,127.254,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,10,0,1,0,0,0.0,0,2,0,0,0,0,142.448,0,0,0
1078673,142.448,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,1,0,0,0.0,0,3,0,0,0,0,142.993,0,0,0
1088033,142.993,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,1,0,0,0.0,0,4,0,0,0,0,153.718,0,0,0
1190993,153.718,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,1,0,0,0.0,0,4,0,0,0,0,165.791,0,0,0
1331393,165.791,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,1,0,0,0.0,0,5,0,0,0,0,179.65,0,0,0
1434353,179.65,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,1,0,0,0.0,0,6,0,0,0,0,180.068,0,0,0
1437473,180.068,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,6,0,0,0,0,198.59,0,0,0
1565393,198.59,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,7,0,0,0,0,219.382,0,0,0
1693313,219.382,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,8,0,0,0,0,220.532,0,0,0
1705793,220.532,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,9,0,0,0,0,224.235,0,0,0
1733873,224.235,dSH9GfTTTRdkxt7jP_cclue_1_13,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,8,0,0,0,0,371.423,0,0,0
2262,0.0,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0,30.006,0,0,0
74022,30.006,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,0,4,0,1,0,0,0.0,0,0,0,0,0,0,38.03,0,0,0
120822,38.03,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,0,5,0,1,0,0,0.0,0,0,0,0,0,0,55.217,0,0,0
233142,55.217,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0,0,58.282,0,0,0
258102,58.282,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,0,7,0,1,0,0,0.0,0,0,0,0,0,0,65.147,0,0,0
357942,65.147,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,7,0,1,0,0,0.0,0,4,0,0,0,0,94.631,0,0,0
623142,94.631,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,8,0,1,0,0,0.0,0,5,0,0,0,0,98.946,0,0,0
676182,98.946,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,0,0,1,9,0,1,0,0,0.0,0,6,0,0,0,0,103.876,1,0,0
713622,103.876,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,1,10,0,1,0,0,0.0,0,7,0,0,0,0,142.448,0,0,0
1078662,142.448,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,1,11,0,1,0,0,0.0,0,7,0,0,0,0,142.993,0,0,0
1088022,142.993,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,11,0,1,0,0,0.0,0,8,0,0,0,0,153.718,0,0,0
1190982,153.718,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,12,0,1,0,0,0.0,1,8,0,0,0,0,179.65,0,0,0
1434342,179.65,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,1,0,0,0.0,1,9,0,0,0,0,180.068,0,0,0
1437462,180.068,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,1,9,0,0,0,0,216.433,0,0,0
1674582,216.433,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,13,0,0,1,0,0.0,1,8,0,0,0,0,219.382,0,0,0
1693302,219.382,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,14,0,0,1,0,0.0,1,9,0,0,0,0,220.532,0,0,0
1705782,220.532,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,14,0,0,1,0,0.0,1,10,0,0,0,0,224.235,0,0,0
1733862,224.235,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,14,0,0,1,0,0.0,1,9,0,0,0,0,276.581,0,0,0
2148822,276.581,dSH9GfTTTRdkxt7jP_cclue_1_2,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,0,0,1,1,0,2,14,0,0,1,0,0.0,1,8,0,0,0,0,371.423,0,0,0
2263,0.0,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,1,0,0,0,0.0,0,0,0,0,1,0,30.006,0,0,0
74023,30.006,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,0,1,0,0,0.0,0,0,0,0,1,0,38.03,0,0,0
120823,38.03,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,5,0,1,0,0,0.0,0,0,0,0,1,0,55.217,0,0,0
233143,55.217,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,6,0,1,0,0,0.0,0,0,0,0,1,0,58.282,0,0,0
258103,58.282,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,7,0,1,0,0,0.0,0,0,0,0,1,0,94.631,0,0,0
623143,94.631,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,8,0,1,0,0,0.0,0,0,0,0,1,0,98.946,0,0,0
676183,98.946,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,0.0,0,0,0,0,1,0,103.112,0,0,0
701143,103.112,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,9,0,1,0,0,0.0,0,1,0,0,1,0,103.876,0,0,0
713623,103.876,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,10,0,1,0,0,0.0,0,1,0,0,1,0,127.254,0,0,0
888343,127.254,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,10,0,1,0,0,0.0,0,2,0,0,1,0,142.448,0,0,0
1078663,142.448,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,1,0,0,0.0,0,3,0,0,1,0,142.993,0,0,0
1088023,142.993,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,1,0,0,0.0,0,4,0,0,1,0,153.718,0,0,0
1190983,153.718,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,1,0,0,0.0,0,4,0,0,1,0,165.791,0,0,0
1331383,165.791,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,12,0,1,0,0,0.0,0,5,0,0,1,0,179.65,0,0,0
1434343,179.65,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,1,0,0,0.0,0,6,0,0,1,0,180.068,0,0,0
1437463,180.068,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,6,0,0,1,0,198.59,0,0,0
1565383,198.59,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,13,0,0,1,0,0.0,0,7,0,0,1,0,219.382,0,0,0
1693303,219.382,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,8,0,0,1,0,220.532,0,0,0
1705783,220.532,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,9,0,0,1,0,224.235,0,0,0
1733863,224.235,dSH9GfTTTRdkxt7jP_cclue_1_3,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,14,0,0,1,0,0.0,0,8,0,0,1,0,371.423,0,0,0
2265,0.0,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,4,1,0,0,0,1.0,0,0,0,0,0,1,30.006,0,0,0
74025,30.006,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,4,0,1,0,0,1.0,0,0,0,0,0,1,38.03,0,0,0
120825,38.03,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,0,5,0,1,0,0,1.0,0,0,0,0,0,1,54.391,0,0,0
217545,54.391,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,5,0,1,0,0,1.0,0,0,0,0,0,1,55.217,0,0,0
233145,55.217,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,2.0,0,0,0,0,0,1,57.366,0,0,0
245625,57.366,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,2.0,0,1,0,0,0,1,58.282,0,0,0
258105,58.282,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,2.0,0,1,0,0,0,1,61.069,0,0,0
301785,61.069,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,2.0,0,2,0,0,0,1,62.374,0,0,0
326745,62.374,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,2.0,0,3,0,0,0,1,63.597,0,0,0
345465,63.597,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,2.0,0,4,0,0,0,1,72.198,0,0,0
457785,72.198,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,7,0,1,0,0,2.0,0,5,0,0,0,1,94.631,0,0,0
623145,94.631,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,8,0,1,0,0,2.0,0,6,0,0,0,1,98.946,0,0,0
676185,98.946,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,9,0,1,0,0,2.0,0,7,0,0,0,1,103.876,0,0,0
713625,103.876,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,10,0,1,0,0,2.0,0,8,0,0,0,1,142.448,0,0,0
1078665,142.448,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,11,0,1,0,0,2.0,0,8,0,0,0,1,153.718,0,0,0
1190985,153.718,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,12,0,1,0,0,2.0,0,8,0,0,0,1,179.65,0,0,0
1434345,179.65,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,1,0,0,2.0,0,8,0,0,0,1,180.068,0,0,0
1437465,180.068,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,0,1,0,2.0,0,8,0,0,0,1,183.444,0,0,0
1456185,183.444,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,13,0,0,1,0,2.0,0,9,0,0,0,1,219.382,0,0,0
1693305,219.382,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,14,0,0,1,0,3.0,0,9,0,0,0,1,226.167,0,0,0
1749465,226.167,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,11,0,0,0,1,270.793,0,0,0
2095785,270.793,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,14,0,0,1,0,3.0,0,10,0,0,0,1,273.19,0,0,0
2123865,273.19,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,11,0,0,0,1,276.581,0,0,0
2148825,276.581,dSH9GfTTTRdkxt7jP_cclue_1_5,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,3,14,0,0,1,0,3.0,0,10,0,0,0,1,371.423,0,0,0
2267,0.0,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,1,0,0,0,0.0,0,0,0,0,1,0,30.006,0,0,0
74027,30.006,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,4,0,1,0,0,0.0,0,0,0,0,1,0,38.03,1,0,0
120827,38.03,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,5,0,1,0,0,1.0,0,0,0,0,1,0,55.217,0,0,0
233147,55.217,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,1.0,0,0,0,0,1,0,57.366,0,0,0
245627,57.366,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,6,0,1,0,0,1.0,0,1,0,0,1,0,58.282,0,0,0
258107,58.282,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,1,0,0,1,0,61.069,0,0,0
301787,61.069,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,2,0,0,1,0,62.374,0,0,0
326747,62.374,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,3,0,0,1,0,63.597,0,0,0
345467,63.597,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,7,0,1,0,0,1.0,0,4,0,0,1,0,94.631,0,0,0
623147,94.631,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,8,0,1,0,0,1.0,0,5,0,0,1,0,98.946,0,0,0
676187,98.946,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,9,0,1,0,0,2.0,0,6,0,0,1,0,103.876,0,0,0
713627,103.876,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,10,0,1,0,0,2.0,0,7,0,0,1,0,142.448,0,0,0
1078667,142.448,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,11,0,1,0,0,2.0,0,7,0,0,1,0,153.718,0,0,0
1190987,153.718,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,12,0,1,0,0,2.0,0,7,0,0,1,0,179.65,0,0,0
1434347,179.65,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,1,0,0,2.0,0,7,0,0,1,0,180.068,0,0,0
1437467,180.068,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,7,0,0,1,0,183.444,0,0,0
1456187,183.444,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,8,0,0,1,0,216.433,0,0,0
1674587,216.433,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,2.0,0,7,0,0,1,0,219.382,0,0,0
1693307,219.382,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,14,0,0,1,0,2.0,0,7,0,0,1,0,220.532,0,0,0
1705787,220.532,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,2,14,0,0,1,0,2.0,0,10,0,0,1,0,224.235,0,0,0
1733867,224.235,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,14,0,0,1,0,2.0,0,7,0,0,1,0,276.581,0,0,0
2148827,276.581,dSH9GfTTTRdkxt7jP_cclue_1_7,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,14,0,0,1,0,2.0,0,6,0,0,1,0,371.423,0,0,0
2282,0.0,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,1,0,0,0,1.0,0,0,0,0,0,0,30.006,0,0,0
74042,30.006,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,4,0,1,0,0,1.0,0,0,0,0,0,0,38.03,0,0,0
120842,38.03,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,5,0,1,0,0,1.0,0,0,0,0,0,0,55.217,0,0,0
233162,55.217,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,6,0,1,0,0,1.0,0,0,0,0,0,0,58.282,0,0,0
258122,58.282,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,7,0,1,0,0,1.0,0,0,0,0,0,0,66.837,0,0,0
379802,66.837,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,7,0,1,0,0,1.0,0,4,0,0,0,0,83.936,0,0,0
538922,83.936,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,7,0,1,0,0,1.0,0,0,0,0,0,0,94.631,0,0,0
623162,94.631,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,8,0,1,0,0,1.0,0,0,0,0,0,0,98.946,0,0,0
676202,98.946,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,9,0,1,0,0,1.0,0,0,0,0,0,0,103.876,0,0,0
713642,103.876,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,10,0,1,0,0,1.0,1,0,0,0,0,0,142.448,0,0,0
1078682,142.448,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,0,11,0,1,0,0,1.0,1,0,0,0,0,0,142.968,0,0,0
1084922,142.968,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,0,0,1,11,0,1,0,0,1.0,1,4,0,0,0,0,153.718,1,0,0
1191002,153.718,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,12,0,1,0,0,2.0,1,4,0,0,0,0,179.65,0,0,0
1434362,179.65,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,1,0,0,3.0,1,4,0,0,0,0,180.068,0,0,0
1437482,180.068,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,3.0,1,4,0,0,0,0,184.807,0,0,0
1462442,184.807,dSH9GfTTTRdkxt7jP_cclue_2_11,dSH9GfTTTRdkxt7jP,hRLty7e6fGMsjgzJH,0,1,0,0,1,0,1,13,0,0,1,0,3.0,1,5,0,0,0,0,213.091,0,0,0
